Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,[gke] distilbert,527,0,3000.0,3284.574808422971,481.1049159616232,10224.239540984854,179.57115749525616,4.42195771053394,0.0,3000,3800,4500,4800,5700,6400,8500,9000,10000,10000,10000
,Aggregated,527,0,3000.0,3284.574808422971,481.1049159616232,10224.239540984854,179.57115749525616,4.42195771053394,0.0,3000,3800,4500,4800,5700,6400,8500,9000,10000,10000,10000
